sessions,deposits,feature_used,churn_probability,actual_churn
11,142.17,1,0.4409642437680544,0
3,20.39,0,0.5549645106208858,0
6,57.44,0,0.5314592430283417,0
9,126.29,0,0.5048197580213354,0
8,163.57,0,0.5080416435553279,0
5,40.34,1,0.4906730693050614,1
4,86.55,1,0.49305402060752085,1
4,256.69,1,0.47704943553254,1
6,236.24,1,0.4655481517450465,0
10,83.97,1,0.4530391767280441,0
4,79.61,0,0.5427739176280383,1
7,15.56,0,0.5286800418721787,0
5,118.18,0,0.532468551626355,0
5,16.74,0,0.54196686398003,1
11,262.94,1,0.429783098834159,1
9,105.15,0,0.5068100154595019,1
6,218.94,1,0.46716973346386576,0
6,47.72,0,0.5323707430548067,0
4,49.22,1,0.49656859725140096,0
6,116.2,1,0.4768130083371791,1
4,121.79,1,0.48973683893952963,1
4,29.64,0,0.5474407328820899,1
9,143.96,0,0.5031560691551452,1
4,143.27,0,0.5368177763937326,1
4,193.86,1,0.48295593701872974,1
9,45.06,0,0.5124658898701238,0
9,49.16,1,0.4629786138067409,0
4,39.78,1,0.49745742984102875,0
4,76.03,1,0.49404441208093264,1
6,50.5,0,0.5321100683368164,0
2,48.37,0,0.5590093644037406,0
5,72.17,1,0.4876773899718115,0
15,31.97,1,0.42471010432076456,0
2,48.31,1,0.5101182297146024,1
4,97.54,1,0.4920194399500872,0
8,48.69,0,0.5188504279325878,0
9,66.26,0,0.5104707638412566,1
7,34.54,1,0.47776739867047235,0
4,109.36,1,0.490906800983701,1
5,120.99,0,0.5322050704608333,0
6,273.31,1,0.462075961972394,0
8,189.77,1,0.4565138231284164,1
9,110.86,1,0.45720605645087065,1
11,52.72,0,0.4982818368271249,0
13,123.67,1,0.429438265166769,1
7,79.86,1,0.47351025161161425,1
6,82.48,1,0.47998212516866934,1
5,126.32,1,0.48258321329305776,1
5,103.15,1,0.48476255634056986,0
7,151.72,1,0.4667681956584877,0
7,7.81,0,0.5294073147062343,1
4,64.85,1,0.4950969894355832,0
6,7.46,0,0.5361437861661521,0
5,79.22,1,0.4870139916378566,0
1,17.43,0,0.5684982122376175,0
2,168.26,1,0.4988251957887236,0
7,419.62,1,0.4417594004024618,1
4,150.45,1,0.4870396931094473,1
7,81.61,1,0.47334593807761643,1
7,46.63,1,0.4766313795048406,0
5,95.4,1,0.48549164572588144,1
11,171.4,1,0.4382521243712863,1
9,72.4,0,0.509892865054401,0
6,75.39,1,0.48064868035227715,0
5,126.2,1,0.48259449871741367,0
7,148.22,1,0.4670963120218588,1
3,125.72,0,0.545146432989782,0
1,51.19,0,0.5653763747658231,0
9,98.35,1,0.45837559524489147,0
9,87.11,1,0.459426795578746,0
7,22.41,0,0.5280371250435226,0
5,121.17,0,0.5321881920500658,1
13,59.88,1,0.43533478171156553,0
7,129.7,1,0.4688329834293318,0
4,71.89,0,0.543495417953824,1
4,89.39,0,0.5418596352624856,1
6,37.02,1,0.4842571103443636,1
6,152.78,1,0.4733772173895546,0
3,136.86,0,0.5441058536783037,0
2,40.02,1,0.5108984660310233,1
3,31.44,0,0.553936389108805,1
6,158.97,1,0.4727960595853549,0
5,50.96,1,0.48967348327196447,1
8,77.11,0,0.5161777081446659,0
6,70.69,1,0.481090581568068,0
4,60.38,1,0.4955178447659165,1
7,56.44,1,0.475709774320755,0
4,70.88,1,0.4945292695375501,0
4,177.31,1,0.4845126243110031,0
7,87.47,1,0.4727957647076466,0
2,42.21,0,0.5595812288478067,1
8,316.42,1,0.4447054763013467,0
6,71.33,1,0.48103040603013497,1
7,12.02,1,0.4798840618683604,1
4,19.71,1,0.49934718704954106,0
4,144.43,1,0.4876061681326489,0
11,150.09,1,0.4402290278029301,1
0,122.26,1,0.5166157873907736,0
7,209.69,1,0.4613380441747811,1
8,88.5,0,0.5151062828389309,0
2,164.77,1,0.4991538106703891,0
7,39.8,0,0.5264045480765105,0
5,210.65,1,0.4746574383138034,0
4,240.34,0,0.5277160467983113,1
8,47.05,1,0.46987862186516577,1
5,196.8,0,0.5250904030565262,1
6,70.56,1,0.4811028047912986,0
6,75.99,1,0.48059226959576923,1
1,178.24,0,0.5535833045558154,0
5,76.71,1,0.4872501751410543,0
4,56.31,0,0.5449509440114202,0
13,216.02,0,0.4694782167755541,0
8,22.15,1,0.4722153245001733,1
3,70.13,1,0.5013323590056057,0
3,54.09,1,0.5028426479842476,0
11,106.06,1,0.4443195809584046,1
8,84.05,1,0.4664088811410056,0
8,27.24,0,0.5208669578284197,0
6,47.94,1,0.4832299772004451,0
6,99.19,1,0.47841144694434584,0
12,81.42,1,0.43996608997105374,1
8,46.37,0,0.5190685635923991,1
4,157.01,1,0.48642244266637835,0
6,161.17,0,0.5217200247241321,1
7,144.68,1,0.4674282072403771,0
7,97.45,0,0.5209885058697824,0
4,74.5,0,0.5432515112984869,1
10,139.84,1,0.4478302377230598,0
5,70.62,1,0.4878232494094142,1
7,83.81,1,0.4731393806872746,0
4,71.87,1,0.4944360631023217,1
3,23.68,1,0.5057058176533427,0
9,48.97,0,0.5120979488546351,1
5,86.66,1,0.4863139443340583,1
4,16.58,1,0.4996419055987762,1
9,135.27,0,0.5039742723824443,0
3,104.45,1,0.4981008213760657,0
3,199.99,1,0.4891065491768249,0
4,180.33,0,0.5333454226786705,1
7,109.96,1,0.47068488812121545,1
13,107.65,1,0.43091728193132967,0
7,86.28,1,0.4729074840314278,0
5,15.59,1,0.4930028887317008,0
9,160.48,0,0.5016005926493265,1
8,61.09,1,0.46856163479302615,0
2,23.73,0,0.5612958678123163,1
6,72.26,1,0.48094296443289375,0
9,62.95,0,0.5107822906006431,0
4,91.48,0,0.5416642150358183,1
6,40.68,0,0.5330307896056672,0
5,40.55,0,0.5397399000978857,1
9,162.99,1,0.45233773121907617,0
6,123.82,0,0.525229111076915,1
3,164.28,0,0.5415429490261054,1
11,76.61,1,0.44705985045608965,0
4,63.25,0,0.5443026836578774,0
2,100.53,0,0.5541609538913417,0
5,9.23,0,0.5426689354267576,0
7,364.95,1,0.44684316740016955,1
5,185.54,0,0.5261478537779101,0
3,62.25,0,0.551067333279883,0
6,98.14,1,0.4785101308197436,1
6,26.08,0,0.534399265052386,0
7,115.04,1,0.47020822961199754,1
4,71.14,1,0.49450479104273004,0
7,67.43,1,0.47467751021483234,1
6,116.41,1,0.4767932774273679,0
5,79.88,0,0.5360579053402441,0
0,25.28,0,0.5743693429322939,0
8,80.89,1,0.4667050936394983,0
6,188.88,1,0.46998897935518597,0
7,72.99,0,0.5232871252980231,0
7,104.95,0,0.5202835135573946,1
3,144.13,0,0.5434265599783356,1
6,66.55,1,0.48147985525412546,1
8,134.32,0,0.5107948212366078,0
4,82.21,0,0.5425308847374679,0
6,83.49,0,0.5290153666548539,0
4,8.1,1,0.5004403769648644,0
3,16.81,0,0.5552975029376352,0
8,43.83,0,0.5193073761915735,0
6,135.46,1,0.4750037109742084,1
14,93.88,0,0.4742310077358734,1
12,83.46,1,0.43977678273089726,1
4,99.24,1,0.4918594106067704,0
8,166.08,0,0.5078053628678011,1
6,141.11,1,0.4744730685107013,1
6,23.4,0,0.5346504090298024,0
4,116.85,0,0.5392910519360802,0
6,155.71,1,0.4731021206811871,1
8,76.43,1,0.46712320561256754,0
1,28.57,1,0.5187022793567562,1
6,207.06,1,0.4682836859905415,1
7,104.28,1,0.4712179081596856,0
11,223.27,0,0.4822304346676845,0
2,52.96,0,0.5585831492223199,1
3,37.44,0,0.553377939133878,0
2,68.28,1,0.5082385027416836,0
7,141.23,1,0.4677516921854258,0
6,51.47,0,0.5320191093568452,0
6,31.69,0,0.533873493169758,1
4,135.32,1,0.48846346864741513,0
4,115.0,0,0.5394641663635926,0
10,134.5,0,0.49731419322522247,0
1,35.49,0,0.5668288378264482,0
4,165.88,1,0.48558790346960196,0
6,118.89,0,0.5256921131140299,1
11,27.03,0,0.5007007840738378,0
7,47.22,1,0.47657594710935586,0
10,85.33,1,0.4529122526512764,0
11,41.53,0,0.4993354739160576,0
4,43.86,0,0.546113506303006,0
5,160.2,1,0.4793977155144223,0
4,41.64,0,0.5463207541188702,0
3,84.75,1,0.49995575202580067,0
10,131.01,1,0.4486527554670154,0
6,40.55,1,0.48392506424125276,1
4,137.04,0,0.5374011579340622,1
6,216.19,0,0.5165470084928899,1
2,32.1,1,0.511643829228375,1
3,108.74,1,0.49769688479180507,1
2,20.97,0,0.5615518257028599,1
5,107.67,0,0.5334538657481038,1
8,131.27,0,0.5110818698929787,0
5,59.18,1,0.4888998486647249,0
3,162.36,1,0.4926485723527889,1
5,53.56,0,0.5385223903770313,1
5,61.2,1,0.48870974207373374,0
3,159.69,0,0.5419721261166457,1
12,46.39,1,0.44321947203445317,0
11,122.65,1,0.4427773904366996,0
5,53.97,0,0.5384840139604813,1
5,28.69,0,0.5408493771212536,0
4,129.93,1,0.4889707292246904,1
3,121.7,0,0.5455218419596002,1
6,92.07,1,0.4790806502410322,0
7,36.62,1,0.4775719378033842,0
6,54.8,1,0.48258479880146093,1
5,39.85,0,0.5398053946112933,0
4,157.69,1,0.4863584617254551,0
4,67.91,1,0.4948088910988877,0
4,89.32,1,0.49279325137370206,0
6,74.63,1,0.4807201346852749,1
11,177.82,1,0.43765692970926656,1
7,293.84,0,0.5025088649889429,0
3,103.74,1,0.4981676736047923,0
12,124.83,1,0.4359415971158324,1
5,92.1,1,0.4858021156162483,0
4,220.46,1,0.4804546559389754,1
5,144.95,1,0.48083137381949004,1
12,68.06,1,0.44120629607498507,0
3,63.1,1,0.5019942920238813,0
5,288.54,0,0.51646735568556,1
7,190.38,0,0.512248164683174,1
9,127.08,0,0.5047453789170899,0
2,151.84,0,0.5493814712150877,1
6,31.95,0,0.5338491240115173,0
3,13.43,1,0.5066708031572249,0
5,119.81,0,0.5323157159932833,1
4,117.15,0,0.5392629784319245,0
6,31.81,0,0.5338622458860366,1
5,92.16,1,0.4857964706106221,1
7,172.7,1,0.4648019848488546,1
5,37.36,0,0.5400383567945535,0
8,156.2,0,0.5087354027465004,1
6,83.31,1,0.4799040986395655,0
5,7.58,0,0.5428231628699675,0
7,341.23,0,0.49804668297072774,0
6,122.33,0,0.5253690493660483,0
5,106.31,1,0.4844652944605814,1
6,57.82,1,0.48230078810575155,0
4,152.5,0,0.5359532879216331,1
8,142.11,1,0.46097087333573483,1
7,73.59,1,0.47409901038745533,0
8,87.16,1,0.46611737867270275,0
2,49.8,1,0.5099779888997956,1
9,59.62,1,0.4619992503887134,0
6,71.45,1,0.48101912317798534,0
8,103.2,1,0.46461431002690107,0
2,113.98,1,0.5039360834547228,1
6,101.74,0,0.5273024099375948,1
3,55.61,1,0.5026995301239485,0
7,283.79,1,0.45441047534924406,0
10,250.93,1,0.43750798670397095,0
8,153.54,1,0.4599013706111825,0
1,171.57,1,0.505246024980154,0
11,23.24,0,0.5010576470048932,0
5,49.2,1,0.48983913422065384,1
6,90.27,1,0.4792498428349667,0
3,139.57,0,0.5438526559529551,0
10,86.18,0,0.5018639399926328,0
9,65.31,0,0.5105601756874852,0
5,181.09,1,0.47743439403489285,0
8,78.04,1,0.4669722674578601,1
9,136.48,1,0.4548123714083992,0
4,151.05,0,0.5360891104105248,1
6,82.65,0,0.5290941934558069,1
12,64.87,0,0.49040627978064255,0
4,79.65,0,0.5427701788143958,0
4,164.49,1,0.4857186772504727,0
2,85.08,1,0.5066569774597502,1
6,47.64,0,0.5323782442246561,0
5,71.91,1,0.48770185657037396,0
8,107.71,0,0.5132989425717149,1
9,21.38,1,0.4655810052887912,0
5,23.74,1,0.49223565715321055,1
5,72.89,1,0.4876096366227799,0
9,127.52,0,0.5047039524892671,0
5,63.26,1,0.48851587435970806,0
12,327.52,1,0.4172700704301447,0
7,147.75,0,0.5162588954545385,0
7,139.9,1,0.4678764052309994,1
5,51.44,1,0.48962830613256525,0
2,133.35,0,0.5511048965194983,0
4,90.23,1,0.49270758435144435,0
4,114.5,1,0.4904229905129222,0
8,51.97,1,0.46941706488436574,0
5,116.86,0,0.5325923158963163,1
5,65.75,1,0.48828154373031335,0
6,218.34,1,0.46722598593896403,0
7,364.05,1,0.44692695453014253,0
5,274.74,1,0.46864223841841746,0
4,66.56,0,0.543993445945358,0
10,102.92,1,0.45127119654427306,0
6,271.08,0,0.5113826779308427,0
4,82.26,0,0.5425262108292631,1
7,253.91,0,0.506268341656575,1
7,86.23,1,0.4729121781801352,0
7,4.55,0,0.5297132013788676,1
1,19.29,1,0.5195747979455314,1
8,121.48,1,0.46290212141355935,0
8,62.84,0,0.5175198359323698,0
7,111.53,0,0.5196649336738263,0
3,65.15,1,0.5018012680783691,0
3,75.68,0,0.5498156434020853,0
5,98.08,0,0.5343527022555601,0
5,121.52,0,0.532155372707178,0
8,80.69,1,0.46672384205811834,1
9,204.7,1,0.4484490224002969,1
7,62.75,1,0.4751170653482001,0
6,108.49,0,0.5266686855651772,1
10,40.26,0,0.5061874314791001,1
6,62.76,1,0.4818362390534515,0
4,153.53,0,0.535856803877873,1
2,76.58,0,0.5563885069243573,1
9,243.14,0,0.4938176988637671,1
4,24.9,1,0.4988585014803418,1
3,168.95,1,0.49202820781569284,0
3,96.91,0,0.5478357045508473,0
7,175.7,0,0.5136294978630268,1
6,21.25,0,0.534851873780773,0
7,106.19,0,0.5201669469703825,1
3,14.7,1,0.5065512416510698,0
3,12.8,1,0.506730112913436,1
10,144.54,1,0.4473925470883042,1
7,88.06,0,0.5218710380723705,0
6,32.15,0,0.5338303783952394,0
3,54.54,1,0.5028002776125636,1
7,35.85,0,0.5267754257521596,0
2,136.77,0,0.5507862146512422,0
6,257.13,1,0.4635910416153704,0
6,85.52,1,0.4796963460454322,1
5,92.34,0,0.5348905856643466,1
7,72.43,1,0.474207943400091,1
7,62.08,1,0.4751799962841578,0
8,111.19,1,0.4638658249793295,0
6,13.7,0,0.535559252513388,0
9,68.76,1,0.46114371753773,0
7,122.43,1,0.46951492009459783,0
3,27.34,0,0.5543179183880244,1
5,91.85,1,0.48582563651199906,0
5,86.78,1,0.4863026536811332,0
10,29.57,1,0.45812097388058864,0
9,252.2,1,0.44402819041529734,0
7,237.12,0,0.507848961248974,0
11,48.83,1,0.4496476836542664,0
11,119.21,0,0.49202185008928323,0
6,328.48,0,0.5059796114412553,0
3,33.15,1,0.5048142272469396,0
3,36.26,0,0.5534877783162179,0
5,191.96,0,0.5255449659550878,1
7,117.15,1,0.47001026335814183,0
4,88.61,0,0.5419325639163535,1
7,116.71,1,0.47005154464392457,0
4,209.38,1,0.48149643110250134,0
4,47.29,1,0.4967503167407649,1
7,28.81,0,0.5274363595329701,0
4,88.67,1,0.49285444236328335,1
9,61.37,0,0.5109309922787658,0
2,48.16,0,0.5590288623692992,0
9,175.52,1,0.451168899988175,0
11,53.02,1,0.4492571880364371,0
2,21.63,1,0.5126290967783672,0
6,66.33,0,0.5306253928529724,0
10,144.69,1,0.4473785795769839,0
2,129.6,1,0.5024653752721366,1
5,33.84,0,0.5403676549911773,0
8,226.03,0,0.5021611287219687,1
3,57.91,0,0.5514716882986287,1
2,43.75,1,0.5105474130911919,1
4,234.5,1,0.4791348178547222,1
6,8.38,1,0.4869515930159171,0
2,33.94,0,0.5603487265918047,1
3,36.85,0,0.5534328593771436,0
6,149.86,1,0.473651391283723,0
6,111.13,1,0.47728939069583765,0
4,130.34,0,0.5380284362938302,0
5,188.84,1,0.47670619366672645,0
7,168.54,0,0.5143031529021237,1
6,100.74,0,0.5273962875972492,0
2,37.9,1,0.5110979873297572,0
5,98.81,1,0.4851708386049122,1
5,153.3,1,0.48004634652794526,0
5,157.2,0,0.5288082649641505,0
2,99.39,0,0.5542670336075518,0
5,128.84,1,0.4823462235035048,0
8,82.12,0,0.515706449255761,0
3,281.39,1,0.4814487711019457,0
8,129.87,1,0.46211656590280875,0
5,39.57,0,0.5398315920318778,0
4,18.14,0,0.5485135954248892,1
3,27.03,1,0.5053904225795769,0
3,88.22,1,0.49962901904565843,0
5,54.48,1,0.489342188214431,1
6,36.85,0,0.5333898290220145,0
3,131.8,1,0.495525672641525,0
6,11.89,1,0.48662132442239175,0
10,129.83,1,0.4487626942790293,1
9,100.36,1,0.4581876524658898,0
5,4.19,1,0.49407612604070483,1
3,116.89,1,0.49692950815576803,0
10,101.75,1,0.45138031900060166,0
6,144.79,1,0.4741274774436824,1
4,243.91,0,0.5273809182642221,0
3,89.71,0,0.5485073592805563,1
9,82.93,1,0.45981781501990954,1
7,206.57,0,0.510724530020754,0
6,93.25,1,0.4789697376979001,0
4,57.61,1,0.49577864648469927,0
8,46.78,0,0.5190300142823996,0
1,109.28,1,0.5111095764902365,0
9,242.71,1,0.4449107408618682,1
3,31.65,1,0.5049554528349893,1
9,65.48,0,0.5105441757223692,0
4,61.23,0,0.5444913859771353,1
10,121.98,1,0.44949419383174055,0
8,9.57,1,0.4733963450093674,0
5,108.5,1,0.4842592871253687,1
4,188.59,0,0.532571045696196,1
6,122.45,1,0.4762258101227519,0
5,65.36,0,0.5374177176483547,0
4,125.04,0,0.538524556383142,1
4,100.63,0,0.5408085170318374,0
5,21.62,0,0.5415105682409375,0
7,146.4,0,0.516385875152439,1
4,169.01,0,0.5344064137110819,1
3,95.44,1,0.4989491898020973,0
3,84.88,0,0.5489578287944504,1
10,75.12,1,0.45386526492222645,0
8,143.8,0,0.5099025729399808,0
6,132.69,1,0.4752638873576245,0
6,88.75,1,0.47939272028967994,0
5,58.32,1,0.4889807861118732,1
4,97.58,1,0.4920156745348575,1
6,198.56,0,0.5182050320060008,1
5,133.5,1,0.4819080014807892,0
8,39.87,1,0.4705522871102877,1
5,19.46,0,0.5417125438416277,1
7,103.65,1,0.47127703240630564,0
5,104.57,0,0.5337444417367413,1
4,42.21,0,0.5462675433707184,0
11,146.72,1,0.44054183405299363,0
7,168.03,0,0.5143511347570646,0
4,26.9,1,0.49867018387299195,1
8,114.41,1,0.46356422852139495,0
10,153.67,0,0.49550925283853053,1
4,203.94,0,0.5311315654787556,0
11,70.37,1,0.4476408901514387,1
6,53.26,1,0.4827296297909853,1
6,53.63,0,0.5318165538883963,0
8,103.82,1,0.46455622408707137,1
2,150.7,1,0.500478632190902,1
5,146.41,1,0.4806941046250592,1
8,96.7,1,0.46522333301485874,0
7,169.58,1,0.46509431832878756,0
7,63.13,1,0.47508137352666424,0
8,76.67,0,0.5162190947886715,0
6,32.68,0,0.5337807020501809,0
2,235.6,0,0.5415600743756359,1
3,110.72,1,0.49751045350420064,1
7,51.53,1,0.4761710263546045,0
5,73.15,0,0.5366882443781298,0
8,141.49,1,0.4610288969723734,1
4,94.29,1,0.4923253829247777,0
6,141.09,0,0.5236068582747085,1
11,134.31,1,0.4416941459786256,0
8,255.34,1,0.45039337819111724,1
7,40.47,1,0.47721016542330696,1
10,190.53,1,0.4431141010667091,0
0,87.59,0,0.5686223036784035,1
3,22.74,0,0.5547458994250877,1
8,53.0,0,0.5184451655172931,1
6,56.84,0,0.5315155146046984,0
3,0.76,0,0.5567897730281836,1
4,93.9,0,0.5414379229731845,0
6,91.17,0,0.5282945978618723,1
8,76.17,0,0.5162661247958629,0
3,81.02,0,0.549317773699825,1
4,33.07,0,0.5471206541420637,0
7,92.55,1,0.47231887601618455,0
9,66.09,0,0.5104867639052273,1
9,106.9,1,0.45757621976478596,1
6,72.08,1,0.48095988852206517,0
2,82.08,1,0.5069394033724512,0
6,138.81,1,0.474689075367341,1
4,52.12,1,0.4962955489610432,1
5,27.29,0,0.5409803175515473,0
7,11.16,1,0.4799649083913102,0
4,157.17,0,0.5355158096841636,0
5,152.38,0,0.5292605827715718,0
10,47.47,1,0.45644782386184846,0
7,83.07,0,0.5223399749575403,1
11,264.68,1,0.42962250005193103,0
5,107.85,1,0.48432043029991756,1
5,137.96,1,0.4814886133247884,1
4,147.8,0,0.5363935206489884,1
7,20.16,1,0.4791188928960274,0
3,185.14,0,0.5395917166909897,0
7,82.72,1,0.4732417193403916,0
7,117.04,1,0.4700205836411413,0
6,74.06,0,0.5299002073515433,1
8,153.97,0,0.5089453125205623,1
7,120.07,0,0.5188620063208239,1
6,87.23,0,0.5286643821957234,1
3,64.94,1,0.5018210412886862,0
3,32.49,0,0.5538386701503568,1
3,132.92,0,0.5444739307058389,0
12,256.54,0,0.47238570170218946,1
8,58.43,0,0.5179345568075313,1
6,99.56,1,0.4783766730274582,1
4,156.06,0,0.5356197977111427,0
5,175.32,0,0.527107433112541,1
9,139.07,1,0.45457050117209746,0
7,149.55,0,0.5160895859276076,0
6,121.45,1,0.4763197574626412,0
4,73.24,1,0.49430708109889226,0
6,204.76,0,0.517621993253692,0
1,114.26,1,0.51064088464785,0
12,77.16,0,0.48924954047544233,0
3,130.04,0,0.5447429512224875,0
4,111.0,0,0.5398384352283055,0
9,20.91,0,0.5147381521099763,0
11,154.04,1,0.43986244589354195,0
5,314.76,1,0.46489064573301897,0
14,85.09,1,0.4264026771126159,0
7,87.57,0,0.5219170877032837,0
3,117.63,1,0.49685983290242436,0
0,101.85,0,0.5673043998107203,1
3,165.63,0,0.5414167087092895,1
4,113.84,0,0.5395727089347814,0
5,100.58,1,0.4850043247535319,0
3,281.81,0,0.5305343457621519,1
6,43.49,1,0.4836485267490581,1
7,209.22,1,0.46138203478473067,0
9,44.21,1,0.46344217934420723,0
6,47.3,1,0.48329017165577487,1
9,68.53,1,0.4611652434777287,0
9,94.54,1,0.4587318774529033,0
7,52.41,1,0.47608835495285123,0
4,95.71,0,0.5412686602926807,1
6,34.6,1,0.48448475339867986,1
4,51.31,0,0.545417896099645,0
2,117.03,1,0.5036489138765005,1
7,204.98,0,0.5108741735917004,1
3,115.9,0,0.5460633854958767,1
8,174.26,1,0.4579635524292677,1
6,182.36,1,0.4706007315559008,1
6,117.19,1,0.4767199918255649,0
5,68.61,0,0.537113399568935,0
6,88.26,1,0.47943878018883906,0
10,154.65,0,0.4954169842439247,0
11,44.99,1,0.4500056148216847,1
3,21.39,1,0.5059214134789908,1
7,101.27,0,0.5206294400545662,0
3,27.48,0,0.554304891611836,1
7,42.16,0,0.5261829464701374,1
7,69.7,1,0.4744643212803685,0
7,140.88,1,0.46778451101793483,0
13,179.83,0,0.47287450719772556,1
6,38.69,0,0.5332173444056048,0
10,122.71,1,0.44942615977034006,0
5,126.51,1,0.4825653447408351,0
10,27.23,0,0.5074141006048508,1
5,125.13,1,0.48269512786826246,1
7,63.89,1,0.4750099906477027,1
6,39.05,1,0.48406615860193886,0
5,7.88,0,0.5427951221263564,1
6,75.25,0,0.5297885568947601,0
8,83.13,1,0.4664951177881397,0
10,25.66,0,0.5075618976747076,1
9,33.25,0,0.5135771574688982,0
5,79.3,0,0.5361122333300316,0
8,168.67,1,0.4584862290475258,0
4,78.72,0,0.5428571049844438,1
8,84.78,0,0.5154562285392598,0
3,279.31,0,0.5307688595605052,1
8,179.88,1,0.4574381640061439,0
9,289.83,0,0.48942266061461936,1
9,184.34,0,0.49935395567290713,1
11,126.68,1,0.4424029308180508,0
8,206.1,0,0.504037650851492,0
3,62.4,0,0.5510533566659805,0
3,145.64,0,0.5432854483682084,1
4,233.15,0,0.5283909214261925,0
7,84.13,0,0.5222403643761817,1
9,280.8,1,0.44137060662305755,0
2,17.01,0,0.5619190123908577,1
6,34.04,1,0.4845374320510417,0
10,47.83,1,0.4564141838689015,0
3,119.18,1,0.49671389189185966,0
3,314.09,0,0.5275051290851822,0
11,152.56,0,0.4888827901257792,0
7,134.35,1,0.4683968674753085,1
4,200.6,1,0.4823220680096662,1
4,123.63,1,0.48956365991603923,1
3,101.06,1,0.4984200177991595,1
6,60.48,0,0.5311741214410393,1
5,50.94,1,0.4896753656564385,0
2,96.0,1,0.5056289125969556,0
5,85.66,1,0.4864080336505376,1
1,132.99,0,0.5577911390770812,0
9,23.56,0,0.5144888429048416,1
11,206.54,0,0.4838039024318551,0
3,82.59,1,0.5001591362808021,1
5,64.21,1,0.488426470506414,0
6,138.14,1,0.47475200088902125,0
5,62.05,1,0.4886297476991399,0
5,205.03,0,0.5243173632231535,0
7,86.6,0,0.5220082460773235,0
12,250.23,1,0.4243649965387561,0
7,191.12,1,0.4630765923920057,0
12,56.88,1,0.4422446979869786,1
5,122.02,0,0.5321084874490467,1
7,80.17,0,0.522612485369051,0
5,128.82,1,0.4823481043437265,0
7,31.43,1,0.4780596629382631,0
5,32.13,1,0.4914458704910054,0
5,66.96,1,0.4881676740728211,0
13,57.85,1,0.43552273740027314,0
2,150.86,0,0.549472845667892,1
8,86.55,1,0.4661745525801533,0
6,212.1,1,0.46781106081210183,0
3,64.4,0,0.5508669941182236,1
7,203.63,1,0.46190528818065535,1
8,63.77,1,0.4683102933024799,0
8,202.85,0,0.5043436473298841,1
4,35.79,0,0.5468668030496662,0
4,61.52,0,0.5444642958341984,0
12,45.04,0,0.49227289793753803,0
5,109.18,1,0.4841953224625394,1
10,253.21,1,0.43729666824173097,1
10,44.12,0,0.505824028726426,1
2,55.39,0,0.558357470897957,1
4,149.09,1,0.4871676646742632,0
9,273.79,1,0.4420216887434807,0
2,26.0,0,0.561085327267753,0
7,187.39,1,0.46342590964498803,1
7,114.74,1,0.47023637723533335,0
8,121.18,0,0.5120314301997615,0
8,117.16,1,0.4633066749996164,0
8,50.58,1,0.469547458844777,1
7,126.93,1,0.46909279990605557,0
9,253.0,0,0.4928894516953888,0
10,37.83,0,0.5064162024217558,0
6,163.25,0,0.5215245394769512,1
5,69.53,0,0.5370272491120429,0
3,204.62,0,0.5377684711515935,0
4,91.98,0,0.5416174618830141,0
1,33.62,0,0.5670017621963531,0
6,77.8,1,0.4804221001506101,0
6,43.21,1,0.4836748632242962,0
11,187.18,1,0.43678949120012406,0
4,49.5,1,0.4965422338763295,0
8,270.29,0,0.49799365879621954,1
8,36.14,1,0.4709022977719091,0
4,172.41,1,0.4849735756513827,0
