user_id,group,sessions,deposits,feature_used,churn
49133,control,2,93.77,0,0
49134,control,8,56.09,0,1
49135,control,4,44.95,1,1
49136,control,5,157.99,0,1
49137,treatment,6,96.1,0,1
49138,treatment,5,90.53,1,0
49139,control,0,94.5,1,0
49140,treatment,3,180.43,1,0
49141,control,4,151.07,0,1
49142,control,7,157.67,0,0
49143,treatment,5,105.82,1,0
49144,control,4,160.64,0,0
49145,treatment,4,183.86,1,1
49146,treatment,7,77.86,1,1
49147,control,5,144.08,1,0
49148,control,3,141.67,1,1
49149,control,9,190.97,1,1
49150,control,7,59.61,0,1
49151,control,8,101.51,0,1
49152,treatment,2,99.97,1,0
49153,treatment,3,44.7,1,1
49154,treatment,8,73.1,1,0
49155,control,7,159.07,0,0
49156,control,6,85.71,0,0
49157,control,4,79.99,1,0
49158,control,4,25.96,0,1
49159,control,3,260.72,1,1
49160,control,1,18.36,1,0
49161,control,9,317.98,0,0
49162,control,4,23.89,0,0
49163,treatment,5,106.31,0,1
49164,treatment,7,78.72,1,1
49165,treatment,6,38.51,1,1
49166,control,4,65.73,1,1
49167,treatment,5,124.1,1,0
49168,control,3,90.24,0,0
49169,treatment,8,77.31,1,0
49170,treatment,5,227.68,1,1
49171,treatment,6,162.6,0,0
49172,control,3,42.4,0,1
49173,treatment,5,148.07,1,1
49174,treatment,4,126.89,1,0
49175,control,3,95.3,1,1
49176,control,4,93.55,0,0
49177,control,4,69.14,0,1
49178,control,3,57.1,1,0
49179,treatment,5,71.51,1,0
49180,treatment,8,44.11,0,1
49181,control,9,110.78,1,1
49182,treatment,9,133.67,1,0
49183,control,7,51.1,1,0
49184,control,5,46.18,0,1
49185,control,5,46.8,0,0
49186,treatment,3,183.03,1,0
49187,treatment,5,63.44,1,1
49188,treatment,4,140.33,1,1
49189,treatment,5,48.55,1,1
49190,control,14,93.03,1,0
49191,treatment,8,127.08,1,0
49192,control,10,23.34,1,1
49193,control,6,115.8,1,0
49194,control,3,101.17,0,1
49195,control,4,110.29,0,1
49196,treatment,8,149.9,1,0
49197,treatment,8,86.72,0,0
49198,treatment,5,97.06,1,0
49199,treatment,4,146.97,1,0
49200,control,6,40.83,1,0
49201,control,9,83.94,0,0
49202,treatment,6,95.16,1,0
49203,control,7,44.95,0,0
49204,treatment,7,116.96,1,1
49205,control,2,94.7,0,1
49206,treatment,1,109.69,1,0
49207,control,4,104.01,0,0
49208,control,3,112.09,0,1
49209,control,3,90.28,0,1
49210,treatment,5,130.86,1,0
49211,treatment,2,102.26,0,1
49212,treatment,4,120.61,1,0
49213,control,7,162.08,0,0
49214,control,4,107.89,0,0
49215,treatment,9,92.31,0,0
49216,treatment,4,62.83,0,0
49217,treatment,5,164.05,1,1
49218,control,6,67.53,0,1
49219,control,7,98.21,1,1
49220,control,6,87.55,1,0
49221,treatment,5,203.09,1,1
49222,control,5,189.9,0,1
49223,treatment,5,71.35,1,0
49224,treatment,4,96.71,1,0
49225,control,5,206.65,1,0
49226,control,7,111.24,1,1
49227,control,5,232.61,0,0
49228,treatment,3,44.61,1,0
49229,treatment,6,60.09,1,0
49230,treatment,9,87.4,1,0
49231,control,9,20.9,1,1
49232,control,8,184.88,0,0
49233,control,7,174.87,0,0
49234,control,5,248.04,0,1
49235,treatment,5,235.59,0,0
49236,control,4,84.19,0,0
49237,treatment,4,77.4,1,0
49238,control,3,227.05,0,0
49239,control,3,33.86,1,1
49240,treatment,6,146.02,1,1
49241,control,6,129.88,0,1
49242,treatment,7,282.23,0,0
49243,control,2,53.89,0,0
49244,treatment,8,146.0,1,0
49245,control,7,64.08,0,1
49246,control,4,135.35,1,0
49247,treatment,8,105.24,0,0
49248,treatment,6,122.89,1,0
49249,control,6,23.81,1,1
49250,treatment,7,75.02,1,0
49251,control,7,61.08,1,0
49252,control,5,85.16,1,0
49253,control,1,235.79,1,1
49254,treatment,5,234.27,1,1
49255,treatment,6,76.78,1,0
49256,control,2,193.78,1,1
49257,control,4,71.21,0,1
49258,control,5,80.47,0,0
49259,control,4,190.33,0,1
49260,treatment,8,133.98,1,0
49261,control,2,54.78,0,0
49262,treatment,8,69.36,1,0
49263,control,2,40.37,1,1
49264,treatment,8,86.53,1,0
49265,treatment,4,76.15,0,0
49266,control,5,163.71,1,0
49267,control,3,366.45,1,0
49268,treatment,4,95.49,0,1
49269,control,6,20.05,0,1
49270,control,8,124.59,0,0
49271,control,4,101.49,0,0
49272,treatment,11,154.62,1,1
49273,treatment,2,85.21,1,1
49274,control,7,122.82,0,0
49275,control,1,197.01,1,0
49276,treatment,4,86.35,1,0
49277,control,6,77.58,0,0
49278,treatment,6,141.33,1,0
49279,control,3,27.19,1,0
49280,control,3,18.32,1,1
49281,treatment,6,160.36,0,1
49282,treatment,4,81.22,0,0
49283,control,6,108.02,1,1
49284,control,3,18.76,0,1
49285,treatment,3,47.05,1,0
49286,treatment,4,60.41,1,0
49287,control,3,19.36,0,0
49288,treatment,3,36.03,1,0
49289,treatment,5,148.48,0,1
49290,control,7,120.11,1,0
49291,control,6,85.95,1,0
49292,control,7,239.35,0,0
49293,control,5,87.07,0,0
49294,control,8,74.82,1,1
49295,treatment,5,98.73,1,0
49296,treatment,11,136.29,1,0
49297,control,8,18.22,1,1
49298,treatment,5,173.0,1,1
49299,treatment,5,119.09,0,1
49300,control,4,226.8,1,1
49301,treatment,6,206.67,1,1
49302,control,8,137.31,0,0
49303,treatment,4,91.9,0,0
49304,control,5,37.11,0,1
49305,control,3,70.84,1,1
49306,treatment,9,172.58,1,0
49307,control,6,128.98,1,1
49308,control,4,42.02,1,1
49309,control,3,22.7,1,1
49310,control,7,69.27,0,0
49311,treatment,4,37.1,1,1
49312,treatment,8,62.19,0,0
49313,treatment,4,76.6,0,0
49314,control,7,314.9,0,0
49315,control,5,89.07,1,1
49316,control,8,5.93,1,1
49317,treatment,10,174.21,0,0
49318,treatment,7,171.7,1,0
49319,control,3,40.62,1,1
49320,treatment,5,74.14,0,0
49321,treatment,5,3.94,0,1
49322,treatment,1,93.49,1,1
49323,treatment,7,68.48,1,0
49324,treatment,2,65.79,0,0
49325,treatment,3,7.67,1,0
49326,control,5,14.07,0,1
49327,treatment,4,99.36,0,1
49328,treatment,4,16.51,1,0
49329,control,7,10.2,1,0
49330,control,6,122.62,0,0
49331,treatment,6,136.91,1,0
49332,treatment,6,119.19,0,0
49333,control,6,142.16,0,0
49334,treatment,10,207.41,0,1
49335,control,7,271.74,1,0
49336,control,5,35.72,0,0
49337,treatment,9,91.48,1,0
49338,treatment,2,48.8,1,0
49339,treatment,5,48.57,1,0
49340,control,2,50.28,0,0
49341,treatment,8,164.52,0,0
49342,control,6,177.21,1,0
49343,treatment,4,92.74,1,0
49344,treatment,4,95.4,0,1
49345,control,4,123.42,1,0
49346,control,7,37.0,1,1
49347,treatment,6,185.08,1,0
49348,control,2,177.44,1,1
49349,control,3,170.02,0,1
49350,treatment,10,90.63,1,0
49351,control,2,93.8,0,1
49352,control,2,114.47,1,1
49353,control,6,54.73,1,1
49354,treatment,5,78.71,1,1
49355,control,4,247.98,0,1
49356,treatment,7,199.66,1,0
49357,treatment,6,81.84,1,0
49358,treatment,6,204.69,1,1
49359,control,5,10.08,0,0
49360,treatment,3,79.29,1,1
49361,treatment,5,123.66,1,0
49362,control,9,58.57,0,1
49363,control,6,61.37,0,0
49364,control,6,95.58,0,1
49365,control,8,76.7,0,1
49366,control,4,178.36,0,0
49367,treatment,4,99.53,0,1
49368,treatment,5,175.21,1,1
49369,treatment,7,68.32,0,0
49370,treatment,8,154.78,1,0
49371,control,5,73.71,0,0
49372,treatment,7,39.73,1,0
49373,treatment,7,127.48,1,1
49374,treatment,6,143.02,1,0
49375,control,5,135.51,0,0
49376,treatment,11,63.26,1,0
49377,control,5,19.88,1,0
49378,treatment,5,212.01,1,1
49379,treatment,5,146.69,0,1
49380,treatment,3,117.22,1,0
49381,control,4,100.58,0,0
49382,treatment,8,269.7,1,0
49383,treatment,5,44.07,0,1
49384,treatment,3,206.03,1,0
49385,treatment,5,113.94,1,0
49386,control,8,39.68,0,0
49387,treatment,10,79.83,1,1
49388,control,6,70.04,0,0
49389,treatment,5,79.79,0,1
49390,treatment,2,70.12,0,1
49391,treatment,5,107.55,1,1
49392,control,4,56.55,1,1
49393,treatment,4,215.0,1,0
49394,control,11,157.25,1,0
49395,treatment,2,43.41,1,1
49396,control,0,132.08,0,0
49397,control,2,209.32,0,0
49398,treatment,5,105.15,1,1
49399,treatment,6,122.48,0,1
49400,control,2,13.98,0,0
49401,control,7,216.08,0,0
49402,treatment,5,104.34,1,0
49403,treatment,7,131.86,0,0
49404,control,5,68.02,1,0
49405,treatment,7,97.68,1,0
49406,treatment,8,251.66,1,0
49407,treatment,2,92.91,1,1
49408,treatment,9,117.65,1,1
49409,treatment,4,101.07,1,1
49410,treatment,6,203.85,1,1
49411,treatment,4,155.82,0,1
49412,treatment,5,113.73,1,0
49413,control,9,81.69,0,0
49414,treatment,4,174.74,1,0
49415,control,8,81.32,0,1
49416,control,1,91.82,1,1
49417,control,1,97.87,1,0
49418,treatment,9,110.37,0,0
49419,treatment,6,41.56,1,1
49420,treatment,6,201.32,1,0
49421,control,8,85.58,0,1
49422,treatment,14,132.23,1,0
49423,control,3,130.44,1,0
49424,control,3,250.58,1,0
49425,control,5,32.35,0,0
49426,control,6,71.15,1,0
49427,treatment,5,300.44,1,0
49428,control,8,199.15,0,0
49429,control,3,61.64,0,0
49430,treatment,6,196.27,1,0
49431,control,0,329.45,0,0
49432,control,4,29.83,0,1
49433,treatment,6,71.05,0,1
49434,treatment,7,118.76,1,1
49435,treatment,7,123.13,1,1
49436,control,6,199.95,0,1
49437,control,2,24.5,0,0
49438,treatment,10,95.76,1,1
49439,treatment,4,288.99,1,0
49440,treatment,9,69.19,0,0
49441,treatment,7,171.82,1,0
49442,control,6,14.73,0,0
49443,treatment,6,48.03,1,0
49444,control,5,26.12,1,1
49445,control,5,57.64,1,0
49446,treatment,4,65.35,1,1
49447,control,4,125.94,0,0
49448,control,6,91.94,0,1
49449,treatment,6,59.75,1,0
49450,control,4,45.43,0,0
49451,control,2,15.4,1,0
49452,treatment,6,135.19,1,0
49453,control,4,61.61,0,0
49454,control,6,141.86,0,0
49455,treatment,8,191.58,1,0
49456,treatment,6,117.91,0,1
49457,control,4,126.97,0,0
49458,control,11,201.57,1,1
49459,treatment,4,115.05,1,0
49460,treatment,7,99.37,1,0
49461,control,7,29.01,1,0
49462,treatment,8,55.52,1,0
49463,control,5,12.59,0,1
49464,control,7,224.52,1,0
49465,treatment,5,113.47,0,1
49466,control,4,49.94,0,0
49467,control,7,56.84,1,0
49468,control,6,114.78,0,1
49469,treatment,10,44.96,1,0
49470,control,4,27.69,0,1
49471,treatment,5,86.8,1,0
49472,control,8,30.16,0,0
49473,treatment,3,100.98,0,1
49474,treatment,7,41.29,1,0
49475,control,3,69.82,1,1
49476,treatment,6,35.23,1,0
49477,treatment,5,170.27,0,0
49478,control,8,32.12,0,0
49479,treatment,7,47.31,1,0
49480,treatment,8,136.95,1,0
49481,control,6,47.9,0,1
49482,treatment,3,95.92,1,0
49483,control,5,82.66,1,0
49484,treatment,4,188.06,1,0
49485,control,0,137.67,1,1
49486,treatment,4,304.19,1,0
49487,control,7,120.63,0,0
49488,treatment,7,59.97,1,0
49489,treatment,6,64.36,1,1
49490,control,6,224.95,1,1
49491,control,3,48.96,0,0
49492,control,3,23.55,0,0
49493,control,3,99.95,1,1
49494,control,3,38.25,1,0
49495,treatment,11,170.6,1,1
49496,treatment,2,257.01,0,0
49497,control,2,64.48,0,0
49498,control,6,39.2,1,0
49499,control,6,162.72,0,1
49500,control,0,126.95,1,1
49501,control,3,76.84,0,1
49502,control,3,109.99,0,1
49503,control,1,44.6,1,0
49504,control,3,9.92,1,1
49505,treatment,6,106.75,1,0
49506,control,5,71.96,1,0
49507,control,6,31.72,1,0
49508,control,2,255.95,0,0
49509,control,1,41.58,0,1
49510,control,7,115.49,1,1
49511,treatment,7,114.5,0,0
49512,treatment,5,198.08,0,1
49513,treatment,5,89.31,0,0
49514,control,7,155.09,0,1
49515,control,6,102.03,0,0
49516,treatment,3,70.92,0,0
49517,control,4,41.96,0,0
49518,control,7,101.25,1,0
49519,control,6,131.32,0,0
49520,treatment,2,200.61,0,1
49521,treatment,5,86.37,0,0
49522,control,5,2.47,1,1
49523,treatment,5,122.58,0,0
49524,control,5,95.85,0,1
49525,treatment,8,63.9,1,0
49526,control,8,73.85,1,0
49527,treatment,7,48.17,0,0
49528,treatment,7,122.02,1,0
49529,treatment,8,89.09,0,0
49530,control,3,33.16,0,1
49531,control,5,25.16,1,0
49532,treatment,1,208.83,1,0
49533,treatment,3,115.94,1,0
49534,treatment,9,111.85,0,1
49535,control,4,15.75,0,0
49536,treatment,5,71.7,1,0
49537,control,4,236.63,0,0
49538,treatment,9,123.53,0,0
49539,control,7,115.5,0,1
49540,treatment,5,113.92,0,1
49541,control,4,21.06,1,0
49542,treatment,1,188.74,1,0
49543,treatment,10,81.2,0,0
49544,treatment,7,172.44,1,1
49545,treatment,6,85.31,1,1
49546,control,4,58.1,0,0
49547,control,6,393.95,1,0
49548,control,4,84.48,1,1
49549,treatment,4,71.16,1,1
49550,control,9,202.75,1,1
49551,treatment,6,376.1,1,1
49552,control,9,66.15,1,1
49553,control,3,133.33,0,1
49554,treatment,2,193.61,1,0
49555,treatment,10,48.88,1,0
49556,treatment,8,44.93,1,1
49557,control,6,118.34,0,1
49558,treatment,6,29.95,0,0
49559,treatment,7,47.85,0,1
49560,control,3,71.4,0,1
49561,treatment,3,113.64,1,1
49562,treatment,3,183.16,1,0
49563,treatment,3,150.67,0,0
49564,treatment,5,121.7,1,0
49565,treatment,4,99.23,1,0
49566,treatment,6,94.97,1,0
49567,treatment,8,382.83,1,0
49568,treatment,7,59.62,1,0
49569,control,5,115.19,1,0
49570,treatment,6,148.58,1,0
49571,control,7,164.42,1,1
49572,control,7,41.34,1,1
49573,control,3,61.73,1,0
49574,treatment,3,27.84,1,0
49575,control,10,205.15,0,1
49576,control,3,313.33,1,0
49577,treatment,7,108.58,1,0
49578,control,7,29.22,0,1
49579,treatment,8,270.61,1,1
49580,control,6,66.8,0,1
49581,control,4,122.43,0,0
49582,control,3,80.92,0,1
49583,control,8,44.41,1,0
49584,treatment,4,48.67,0,0
49585,control,6,124.43,0,0
49586,control,5,38.4,0,0
49587,control,4,120.96,0,1
49588,treatment,8,77.28,1,0
49589,treatment,7,73.69,1,0
49590,treatment,5,261.98,1,1
49591,control,1,90.3,0,0
49592,treatment,5,87.89,0,0
49593,treatment,2,61.05,1,0
49594,treatment,5,71.17,1,0
49595,treatment,3,162.96,1,0
49596,treatment,5,69.88,1,0
49597,control,2,38.0,1,1
49598,treatment,5,22.27,0,0
49599,control,8,231.59,1,0
49600,treatment,6,38.64,1,1
49601,control,8,143.64,0,1
49602,control,6,180.95,0,0
49603,treatment,5,64.71,1,0
49604,control,4,113.79,0,1
49605,control,4,54.43,1,0
49606,control,3,144.09,0,1
49607,control,2,126.36,1,0
49608,control,2,90.52,1,1
49609,treatment,6,523.27,1,0
49610,control,7,178.18,0,1
49611,control,6,47.71,0,1
49612,control,3,58.31,1,1
49613,treatment,11,22.55,0,1
49614,control,9,85.1,1,1
49615,treatment,6,49.65,0,0
49616,treatment,3,118.66,0,1
49617,control,8,59.69,0,1
49618,treatment,5,103.92,1,0
49619,treatment,6,83.46,1,0
49620,treatment,3,104.58,1,0
49621,treatment,9,97.22,1,0
49622,treatment,10,43.47,1,1
49623,treatment,6,45.07,0,0
49624,treatment,9,266.78,1,1
49625,treatment,9,101.56,0,0
49626,treatment,7,65.15,0,1
49627,control,4,131.45,1,0
49628,treatment,1,67.03,1,0
49629,treatment,8,220.96,0,0
49630,control,8,76.9,0,1
49631,control,6,31.63,0,0
49632,control,3,123.49,0,0
49633,treatment,5,63.46,1,0
49634,control,3,90.0,1,0
49635,control,11,31.32,0,0
49636,control,6,357.33,0,0
49637,treatment,7,42.62,1,0
49638,control,6,53.03,0,0
49639,control,6,25.27,0,0
49640,treatment,12,172.27,0,0
49641,treatment,6,161.5,1,0
49642,control,6,89.3,0,1
49643,treatment,6,158.76,1,0
49644,control,8,91.02,0,1
49645,control,5,123.79,0,0
49646,control,2,26.06,1,1
49647,treatment,7,46.73,0,1
49648,control,7,54.66,1,0
49649,control,7,168.2,1,0
49650,treatment,6,129.73,0,0
49651,treatment,7,32.44,1,1
49652,control,4,26.21,0,0
49653,control,9,21.73,0,1
49654,treatment,1,167.04,1,1
49655,control,6,126.26,0,1
49656,treatment,6,93.72,0,0
49657,treatment,6,196.31,0,1
49658,treatment,9,85.27,1,0
49659,treatment,4,132.5,1,0
49660,control,5,77.33,0,1
49661,treatment,8,48.4,0,0
49662,treatment,4,175.28,1,0
49663,treatment,5,83.06,1,0
49664,treatment,6,86.31,1,1
49665,treatment,5,98.41,1,1
49666,control,6,136.19,0,1
49667,control,5,171.74,1,0
49668,treatment,6,190.23,1,0
49669,control,6,56.29,1,0
49670,control,3,195.75,1,0
49671,control,7,23.84,1,0
49672,control,4,185.35,0,1
49673,treatment,6,33.07,1,0
49674,treatment,5,119.64,1,0
49675,control,5,41.37,0,1
49676,treatment,11,182.2,0,1
49677,treatment,7,138.76,0,1
49678,treatment,3,70.24,0,1
49679,control,4,114.91,0,1
49680,treatment,5,126.39,1,0
49681,treatment,11,202.85,1,1
49682,control,11,48.28,0,0
49683,treatment,4,39.97,0,0
49684,treatment,8,182.98,1,0
49685,treatment,3,110.52,1,0
49686,control,6,17.3,0,1
49687,control,5,20.41,0,0
49688,treatment,3,14.81,1,1
49689,control,7,280.4,0,0
49690,control,7,43.13,0,0
49691,treatment,8,71.91,1,0
49692,treatment,7,115.76,1,1
49693,control,6,83.19,1,1
49694,treatment,8,57.66,1,0
49695,treatment,14,137.7,0,0
49696,treatment,5,129.97,1,1
49697,control,8,201.63,0,0
49698,control,5,79.48,0,1
49699,treatment,7,105.31,1,0
49700,control,3,84.85,0,0
49701,control,3,74.77,0,1
49702,control,3,230.73,1,1
49703,treatment,7,165.85,0,0
49704,control,4,271.38,0,1
49705,control,3,51.15,1,0
49706,control,4,125.43,0,0
49707,treatment,7,202.47,1,1
49708,treatment,6,58.56,1,0
49709,treatment,4,71.89,1,1
49710,control,4,130.56,0,0
49711,control,6,40.69,0,0
49712,treatment,7,71.79,1,0
49713,treatment,6,232.74,1,0
49714,treatment,2,34.41,0,0
49715,treatment,6,205.89,1,0
49716,treatment,6,63.47,1,0
49717,treatment,7,154.82,1,0
49718,control,3,86.79,1,0
49719,control,2,152.91,1,1
49720,treatment,3,313.43,1,0
49721,control,6,130.96,0,0
49722,treatment,2,75.78,1,0
49723,treatment,9,113.01,0,0
49724,control,7,100.17,1,0
49725,treatment,7,59.93,1,0
49726,treatment,7,143.65,0,0
49727,control,7,116.85,1,1
49728,control,2,94.58,1,1
49729,control,8,289.05,0,1
49730,control,10,39.68,0,1
49731,control,2,17.26,0,1
49732,treatment,8,75.37,1,0
49733,control,6,21.77,1,0
49734,control,2,127.15,0,0
49735,treatment,3,16.45,0,0
49736,treatment,2,24.54,1,1
49737,control,4,36.13,0,0
49738,control,7,50.9,0,0
49739,control,5,128.77,0,0
49740,treatment,7,238.57,0,0
49741,treatment,5,59.32,1,0
49742,control,6,32.16,1,1
49743,control,4,45.06,0,0
49744,control,7,24.71,0,0
49745,control,2,120.25,0,1
49746,control,3,33.21,1,0
49747,control,7,57.31,1,0
49748,control,1,34.64,0,0
49749,control,6,100.31,0,0
49750,treatment,5,105.87,0,1
49751,treatment,5,180.0,1,1
49752,control,7,155.41,1,1
49753,treatment,5,161.65,0,0
49754,treatment,12,89.99,0,0
49755,treatment,6,186.3,0,1
49756,treatment,6,102.66,0,0
49757,control,7,95.44,1,0
49758,treatment,10,77.46,0,1
49759,control,7,248.46,0,0
49760,treatment,7,14.56,1,0
49761,control,5,52.16,1,0
49762,control,6,142.47,0,1
49763,treatment,9,63.66,1,1
49764,control,2,88.84,1,1
49765,treatment,5,147.65,1,1
49766,control,6,43.73,1,0
49767,control,5,75.77,0,0
49768,control,5,32.49,0,0
49769,control,5,223.72,0,0
49770,treatment,5,149.35,0,1
49771,treatment,2,75.15,1,1
49772,control,11,162.38,0,0
49773,control,5,221.81,0,0
49774,treatment,8,103.08,1,1
49775,treatment,8,49.95,0,0
49776,treatment,11,61.84,1,0
49777,treatment,9,180.24,0,1
49778,treatment,5,41.31,1,1
49779,control,6,116.04,1,1
49780,treatment,4,55.39,1,0
49781,treatment,7,101.72,1,1
49782,treatment,7,78.49,1,1
49783,control,5,54.51,0,0
49784,control,2,134.68,0,0
49785,control,7,169.39,0,1
49786,control,5,49.34,1,1
49787,treatment,4,107.46,1,0
49788,control,7,105.82,0,0
49789,treatment,6,124.26,1,1
49790,treatment,7,33.94,1,1
49791,treatment,7,243.11,0,0
49792,treatment,8,101.57,1,0
49793,treatment,9,328.93,0,1
49794,control,10,41.98,0,1
49795,control,5,92.45,1,0
49796,treatment,9,19.46,1,0
49797,treatment,5,179.32,1,1
49798,control,3,105.82,1,0
49799,control,3,85.84,0,0
49800,treatment,7,94.51,1,1
49801,control,5,121.72,1,0
49802,treatment,6,57.63,1,0
49803,control,6,149.16,1,0
49804,treatment,5,91.59,1,1
49805,control,1,23.14,0,1
49806,control,11,68.98,1,1
49807,control,3,75.26,1,1
49808,treatment,9,33.56,0,0
49809,treatment,7,104.68,1,0
49810,control,4,59.74,1,1
49811,treatment,7,225.29,1,0
49812,treatment,7,43.18,0,1
49813,treatment,6,66.1,1,0
49814,control,5,74.8,0,1
49815,treatment,9,159.29,1,1
49816,treatment,4,120.79,1,0
49817,treatment,8,272.93,1,0
49818,treatment,10,65.31,1,0
49819,control,2,21.59,1,0
49820,control,11,99.05,0,0
49821,treatment,5,159.38,1,1
49822,control,5,113.74,0,1
49823,control,3,96.81,0,1
49824,control,6,25.97,1,1
49825,treatment,5,180.0,1,1
49826,control,5,137.37,0,0
49827,control,5,22.11,1,1
49828,treatment,7,186.16,1,1
49829,treatment,5,67.81,1,0
49830,control,6,62.49,1,0
49831,treatment,7,149.96,1,0
49832,control,2,64.08,0,1
49833,control,2,50.56,1,1
49834,control,9,78.6,0,1
49835,treatment,6,225.01,0,0
49836,control,7,253.95,1,0
49837,control,3,201.68,0,0
49838,treatment,8,206.05,1,1
49839,treatment,15,176.3,1,0
49840,control,2,100.76,0,0
49841,treatment,4,154.6,1,1
49842,control,3,120.62,1,0
49843,treatment,10,309.33,1,0
49844,control,4,91.68,0,1
49845,treatment,4,146.56,0,0
49846,treatment,7,62.36,1,0
49847,control,5,90.73,0,1
49848,treatment,8,39.9,1,0
49849,control,7,158.23,0,0
49850,control,4,19.49,1,0
49851,control,4,57.02,1,0
49852,control,3,71.34,0,0
49853,treatment,7,218.34,0,1
49854,control,1,153.89,0,0
49855,treatment,8,341.17,1,1
49856,control,3,191.62,0,0
49857,treatment,4,444.33,0,1
49858,control,4,166.08,1,1
49859,control,1,123.1,1,1
49860,control,5,59.58,1,1
49861,control,7,167.52,1,1
49862,control,4,41.36,0,0
49863,control,6,145.16,1,0
49864,control,6,97.19,0,1
49865,treatment,7,69.65,1,1
49866,treatment,9,40.52,1,0
49867,control,4,126.41,1,1
49868,control,6,163.5,0,0
49869,control,2,165.92,0,0
49870,control,4,121.37,0,0
49871,treatment,3,165.0,1,0
49872,control,7,131.13,0,0
49873,treatment,5,265.39,1,0
49874,control,5,263.51,1,0
49875,control,7,123.72,1,1
49876,control,7,92.35,0,1
49877,control,4,118.45,0,0
49878,treatment,11,42.54,1,1
49879,treatment,2,64.92,1,1
49880,treatment,4,32.47,0,1
49881,treatment,7,96.66,1,0
49882,control,6,115.18,0,0
49883,control,6,65.69,0,0
49884,control,7,57.69,1,1
49885,control,6,19.11,0,1
49886,treatment,8,81.66,1,1
49887,treatment,7,89.06,1,0
49888,treatment,9,107.56,0,0
49889,control,4,133.16,1,0
49890,control,5,13.04,1,0
49891,treatment,5,38.88,0,1
49892,control,4,164.37,1,0
49893,treatment,6,92.56,1,1
49894,control,9,7.32,0,0
49895,treatment,6,196.18,1,0
49896,control,8,60.7,0,0
49897,control,3,46.62,0,0
49898,control,8,16.63,0,0
49899,treatment,6,66.07,0,0
49900,treatment,7,73.45,1,0
49901,control,5,54.94,1,1
49902,control,4,54.85,0,0
